idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i,demo_white,demo_age_median
A1E77HZO63E334,1,1,3,467,500,900,0,0,900,0,0,0,2900,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,4,4,no,1,27,Ohio,White,College graduate with Bachelor's Degree (4 year),1,1,1,1,I put my allocation to the best paying account and withdrew the max I could from other accounts and put it in to that 20% account,Not at all important,Not at all important,Extremely important,Put all your allocation on the best interest rate.,NA,0.55,1,1,1,1,2900,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0
A1E77HZO63E334,2,1,3,353,640,640,0,0,640,0,0,0,3540,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,4,no,1,27,Ohio,White,College graduate with Bachelor's Degree (4 year),1,1,1,1,I put my allocation to the best paying account and withdrew the max I could from other accounts and put it in to that 20% account,Not at all important,Not at all important,Extremely important,Put all your allocation on the best interest rate.,NA,0.55,1,1,1,1,3540,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0
A1E77HZO63E334,3,1,3,300,768,768,0,0,768,0,0,0,4308,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,no,1,27,Ohio,White,College graduate with Bachelor's Degree (4 year),1,1,1,1,I put my allocation to the best paying account and withdrew the max I could from other accounts and put it in to that 20% account,Not at all important,Not at all important,Extremely important,Put all your allocation on the best interest rate.,NA,0.55,1,1,1,1,4308,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0
A1E77HZO63E334,4,1,3,370,922,922,0,0,922,0,0,0,5230,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,no,1,27,Ohio,White,College graduate with Bachelor's Degree (4 year),1,1,1,1,I put my allocation to the best paying account and withdrew the max I could from other accounts and put it in to that 20% account,Not at all important,Not at all important,Extremely important,Put all your allocation on the best interest rate.,NA,0.55,1,1,1,1,5230,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0
A1GZADBZ6AOYR3,0,1,5,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,30,31,NO CONFUSION IN THIS EXPERIMENT.,0,28,New Jersey,White,Master's Degree (MS),1,0,0,3,i think clearly and make my decision,Extremely important,Very important,Extremely important,Very interesting . I am honestly complete,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0
A1GZADBZ6AOYR3,1,1,5,1355,500,900,0,0,200,200,200,300,2000,400,-400,-4000,300,6400,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,6,0,6,30,31,NO CONFUSION IN THIS EXPERIMENT.,0,28,New Jersey,White,Master's Degree (MS),1,0,0,3,i think clearly and make my decision,Extremely important,Very important,Extremely important,Very interesting . I am honestly complete,NA,1,1,0.22222222,0,0,2000,400,300,6400,-400,-4000,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0
A1GZADBZ6AOYR3,2,1,5,752,545,1745,0,0,245,500,500,500,1245,700,100,-3500,300,6400,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,7,0,7,30,31,NO CONFUSION IN THIS EXPERIMENT.,0,28,New Jersey,White,Master's Degree (MS),1,0,0,3,i think clearly and make my decision,Extremely important,Very important,Extremely important,Very interesting . I am honestly complete,NA,1,1,0.14040114,0,0,1245,700,300,6400,100,-3500,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0
A1GZADBZ6AOYR3,3,1,5,644,524,1524,0,0,500,500,500,24,1045,900,600,-3476,300,6400,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,10,0,10,30,31,NO CONFUSION IN THIS EXPERIMENT.,0,28,New Jersey,White,Master's Degree (MS),1,0,0,3,i think clearly and make my decision,Extremely important,Very important,Extremely important,Very interesting . I am honestly complete,NA,1,1,0.32808399,0,0,1045,900,300,6400,600,-3476,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0
A1GZADBZ6AOYR3,4,1,5,4529,580,1280,0,0,500,500,200,80,1045,1200,800,-3396,300,6400,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,7,0,7,30,31,NO CONFUSION IN THIS EXPERIMENT.,0,28,New Jersey,White,Master's Degree (MS),1,0,0,3,i think clearly and make my decision,Extremely important,Very important,Extremely important,Very interesting . I am honestly complete,NA,1,1,0.390625,0,0,1045,1200,300,6400,800,-3396,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0
A1HF64TV3AAOK6,0,1,3,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,did there need to be so many attention/instruction checks?,1,50,Oklahoma,White,Some college,0,0,0,0,i just wanted to pay down the debt as much as i could,Extremely important,Slightly important,Very important,"i would have made the same decisions, paying off and down the debt without touching the savings",2,0.9,0.85,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
A1HF64TV3AAOK6,1,1,3,1160,500,500,0,0,0,0,500,0,2000,400,-100,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,did there need to be so many attention/instruction checks?,1,50,Oklahoma,White,Some college,0,0,0,0,i just wanted to pay down the debt as much as i could,Extremely important,Slightly important,Very important,"i would have made the same decisions, paying off and down the debt without touching the savings",NA,0.9,0.85,0,0,0,2000,400,300,6400,-100,-4300,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
A1HF64TV3AAOK6,2,1,3,993,575,575,0,0,0,0,200,375,2000,400,100,-3925,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,did there need to be so many attention/instruction checks?,1,50,Oklahoma,White,Some college,0,0,0,0,i just wanted to pay down the debt as much as i could,Extremely important,Slightly important,Very important,"i would have made the same decisions, paying off and down the debt without touching the savings",NA,0.9,0.85,0,0,0,2000,400,300,6400,100,-3925,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
A1HF64TV3AAOK6,3,1,3,818,624,624,0,0,0,0,0,624,2000,400,100,-3301,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,did there need to be so many attention/instruction checks?,1,50,Oklahoma,White,Some college,0,0,0,0,i just wanted to pay down the debt as much as i could,Extremely important,Slightly important,Very important,"i would have made the same decisions, paying off and down the debt without touching the savings",NA,0.9,0.85,0,0,0,2000,400,300,6400,100,-3301,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
A1HF64TV3AAOK6,4,1,3,744,655,655,0,0,0,0,0,655,2000,400,100,-2646,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,did there need to be so many attention/instruction checks?,1,50,Oklahoma,White,Some college,0,0,0,0,i just wanted to pay down the debt as much as i could,Extremely important,Slightly important,Very important,"i would have made the same decisions, paying off and down the debt without touching the savings",NA,0.9,0.85,0,0,0,2000,400,300,6400,100,-2646,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
A1I8C0TS8M0WA5,0,0,4,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,22,23,very nice,1,30,California,Black,Master's Degree (MS),1,1,1,2,good,Extremely important,Extremely important,Extremely important,yes completed my work honestly,2,0.01,0.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0
A1I8C0TS8M0WA5,1,0,4,1643,500,940,NA,NA,240,260,NA,NA,1950,510,900,4440,900,1500,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,9,0,9,22,23,very nice,1,30,California,Black,Master's Degree (MS),1,1,1,2,good,Extremely important,Extremely important,Extremely important,yes completed my work honestly,NA,0.01,0.01,0.25531915,0,0,NA,NA,NA,NA,NA,NA,1950,510,900,4440,900,1500,300,140,13,0,0
A1I8C0TS8M0WA5,2,0,4,1679,553,1153,NA,NA,350,350,NA,NA,2070,490,1100,4693,900,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,0,4,22,23,very nice,1,30,California,Black,Master's Degree (MS),1,1,1,2,good,Extremely important,Extremely important,Extremely important,yes completed my work honestly,NA,0.01,0.01,0.30355594,0,0,NA,NA,NA,NA,NA,NA,2070,490,1100,4693,900,1500,200,253,13,0,0
A1I8C0TS8M0WA5,3,0,4,1396,618,1236,NA,NA,300,250,NA,NA,2052,440,1350,5129,900,1500,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,3,22,23,very nice,1,30,California,Black,Master's Degree (MS),1,1,1,2,good,Extremely important,Extremely important,Extremely important,yes completed my work honestly,NA,0.01,0.01,0.24271844,0,0,NA,NA,NA,NA,NA,NA,2052,440,1350,5129,900,1500,250,436,13,0,0
A1I8C0TS8M0WA5,4,0,4,2120,668,1336,NA,NA,336,400,NA,NA,2070,490,1650,5429,900,1500,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,6,0,6,22,23,very nice,1,30,California,Black,Master's Degree (MS),1,1,1,2,good,Extremely important,Extremely important,Extremely important,yes completed my work honestly,NA,0.01,0.01,0.251497,0,0,NA,NA,NA,NA,NA,NA,2070,490,1650,5429,900,1500,300,300,13,0,0
A1KCX9ZNB6CE7Z,0,0,4,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,24,24,good,1,47,Illinois,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,DEPOSIT,Very important,Very important,Very important,profit,1,0.99,0.99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,1
A1KCX9ZNB6CE7Z,1,0,4,1185,500,2650,NA,NA,662,662,NA,NA,862,712,1262,4962,900,1500,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,6,0,6,24,24,good,1,47,Illinois,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,DEPOSIT,Very important,Very important,Very important,profit,NA,0.99,0.99,0.24981132,0,0,NA,NA,NA,NA,NA,NA,862,712,1262,4962,900,1500,662,662,14,0,1
A1KCX9ZNB6CE7Z,2,0,4,617,436,1948,NA,NA,487,487,NA,NA,549,487,1749,5449,900,1500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3,24,24,good,1,47,Illinois,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,DEPOSIT,Very important,Very important,Very important,profit,NA,0.99,0.99,0.25,0,0,NA,NA,NA,NA,NA,NA,549,487,1749,5449,900,1500,487,487,14,0,1
A1KCX9ZNB6CE7Z,3,0,4,672,448,1484,NA,NA,0,0,NA,NA,0,0,3233,5449,900,1500,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,7,0,7,24,24,good,1,47,Illinois,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,DEPOSIT,Very important,Very important,Very important,profit,NA,0.99,0.99,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3233,5449,900,1500,1484,0,14,0,1
A1KCX9ZNB6CE7Z,4,0,4,792,512,512,NA,NA,0,0,NA,NA,0,0,3233,5961,900,1500,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,8,0,8,24,24,good,1,47,Illinois,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,DEPOSIT,Very important,Very important,Very important,profit,NA,0.99,0.99,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3233,5961,900,1500,0,512,14,0,1
A1M53J9C6XPDO,0,1,3,928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,8,9,"No, is good, and very clear, thank you.",0,34,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,1,1,2,Pay first higher interest debt and then lowest one,Extremely important,Slightly important,Extremely important,It wuld do the same. Maybe leave some points in savings,2,0.98,0.03,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0
A1M53J9C6XPDO,1,1,3,5760,500,2900,0,0,0,0,750,2150,0,0,150,-2150,300,6400,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,0,5,8,9,"No, is good, and very clear, thank you.",0,34,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,1,1,2,Pay first higher interest debt and then lowest one,Extremely important,Slightly important,Extremely important,It wuld do the same. Maybe leave some points in savings,NA,0.98,0.03,0,0,0,0,0,300,6400,150,-2150,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0
A1M53J9C6XPDO,2,1,3,1046,280,280,0,0,0,0,150,130,0,0,300,-2020,300,6400,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,3,8,9,"No, is good, and very clear, thank you.",0,34,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,1,1,2,Pay first higher interest debt and then lowest one,Extremely important,Slightly important,Extremely important,It wuld do the same. Maybe leave some points in savings,NA,0.98,0.03,0,0,0,0,0,300,6400,300,-2020,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0
A1M53J9C6XPDO,3,1,3,1046,309,309,0,0,0,0,0,309,0,0,300,-1711,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"No, is good, and very clear, thank you.",0,34,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,1,1,2,Pay first higher interest debt and then lowest one,Extremely important,Slightly important,Extremely important,It wuld do the same. Maybe leave some points in savings,NA,0.98,0.03,0,0,0,0,0,300,6400,300,-1711,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0
A1M53J9C6XPDO,4,1,3,1046,324,324,0,0,0,0,0,324,0,0,300,-1387,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"No, is good, and very clear, thank you.",0,34,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,1,1,2,Pay first higher interest debt and then lowest one,Extremely important,Slightly important,Extremely important,It wuld do the same. Maybe leave some points in savings,NA,0.98,0.03,0,0,0,0,0,300,6400,300,-1387,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0
A1MIB492BU9KIQ,0,0,2,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,3,no everything was clear,0,46,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,0,1,0,I was trying to put the most money in the accounts that had the lowest interest so I would be able to keep more of my money,Not at all important,Moderately important,Extremely important,I maybe would have taken more money from the account at 20% but all in all I am happy with the outcome,1,0.7,0.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,1
A1MIB492BU9KIQ,1,0,2,2125,500,500,NA,NA,50,200,NA,NA,2050,600,650,4500,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2,3,no everything was clear,0,46,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,0,1,0,I was trying to put the most money in the accounts that had the lowest interest so I would be able to keep more of my money,Not at all important,Moderately important,Extremely important,I maybe would have taken more money from the account at 20% but all in all I am happy with the outcome,NA,0.7,0.7,0.1,0,0,NA,NA,NA,NA,NA,NA,2050,600,650,4500,900,1500,50,200,16,1,1
A1MIB492BU9KIQ,2,0,2,857,548,1548,NA,NA,20,300,NA,NA,1070,900,678,5700,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,no everything was clear,0,46,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,0,1,0,I was trying to put the most money in the accounts that had the lowest interest so I would be able to keep more of my money,Not at all important,Moderately important,Extremely important,I maybe would have taken more money from the account at 20% but all in all I am happy with the outcome,NA,0.7,0.7,0.012919896,0,0,NA,NA,NA,NA,NA,NA,1070,900,678,5700,900,1500,28,1200,16,1,1
A1MIB492BU9KIQ,3,0,2,854,446,646,NA,NA,20,100,NA,NA,890,1000,704,6200,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,no everything was clear,0,46,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,0,1,0,I was trying to put the most money in the accounts that had the lowest interest so I would be able to keep more of my money,Not at all important,Moderately important,Extremely important,I maybe would have taken more money from the account at 20% but all in all I am happy with the outcome,NA,0.7,0.7,0.030959751,0,0,NA,NA,NA,NA,NA,NA,890,1000,704,6200,900,1500,26,500,16,1,1
A1MIB492BU9KIQ,4,0,2,1101,449,649,NA,NA,20,100,NA,NA,810,1000,733,6700,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,no everything was clear,0,46,Pennsylvania,White,College graduate with Associate's Degree (2 year),1,0,1,0,I was trying to put the most money in the accounts that had the lowest interest so I would be able to keep more of my money,Not at all important,Moderately important,Extremely important,I maybe would have taken more money from the account at 20% but all in all I am happy with the outcome,NA,0.7,0.7,0.030816641,0,0,NA,NA,NA,NA,NA,NA,810,1000,733,6700,900,1500,29,500,16,1,1
A1O57XVTTB1PNZ,0,0,2,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,4,It's a bit to process but it gets easier as it becomes more familiar.,0,55,California,White,College graduate with Bachelor's Degree (4 year),1,0,0,5,"At first, I didn't realize I could leave a zero balance in Account 2, otherwise I would have zeroed it out ASAP to get the highest interest rate which was always 1. Since we were not allowed to allocate funds to the Debt accounts that were locked, I could not reduce the debt. So the only option was to place funds in the account that yielded the highest interest rate.",Not at all important,Slightly important,Extremely important,"I would have placed all the allocations in the highest interest account and left it there - unless I was permitted to reduce the debt in the debt accounts. At that point, I probably would have reduced the debt in account with the highest interest rate.",1,0.7,0.99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,1
A1O57XVTTB1PNZ,1,0,2,1601,500,900,NA,NA,897,1,NA,NA,2897,1,601,4301,900,1500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,4,4,It's a bit to process but it gets easier as it becomes more familiar.,0,55,California,White,College graduate with Bachelor's Degree (4 year),1,0,0,5,"At first, I didn't realize I could leave a zero balance in Account 2, otherwise I would have zeroed it out ASAP to get the highest interest rate which was always 1. Since we were not allowed to allocate funds to the Debt accounts that were locked, I could not reduce the debt. So the only option was to place funds in the account that yielded the highest interest rate.",Not at all important,Slightly important,Extremely important,"I would have placed all the allocations in the highest interest account and left it there - unless I was permitted to reduce the debt in the debt accounts. At that point, I probably would have reduced the debt in account with the highest interest rate.",NA,0.7,0.99,0.99666667,0,0,NA,NA,NA,NA,NA,NA,2897,1,601,4301,900,1500,1,1,17,1,1
A1O57XVTTB1PNZ,2,0,2,1019,640,640,NA,NA,637,1,NA,NA,3534,2,602,4302,900,1500,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,4,4,It's a bit to process but it gets easier as it becomes more familiar.,0,55,California,White,College graduate with Bachelor's Degree (4 year),1,0,0,5,"At first, I didn't realize I could leave a zero balance in Account 2, otherwise I would have zeroed it out ASAP to get the highest interest rate which was always 1. Since we were not allowed to allocate funds to the Debt accounts that were locked, I could not reduce the debt. So the only option was to place funds in the account that yielded the highest interest rate.",Not at all important,Slightly important,Extremely important,"I would have placed all the allocations in the highest interest account and left it there - unless I was permitted to reduce the debt in the debt accounts. At that point, I probably would have reduced the debt in account with the highest interest rate.",NA,0.7,0.99,0.99531251,0,0,NA,NA,NA,NA,NA,NA,3534,2,602,4302,900,1500,1,1,17,1,1
A1O57XVTTB1PNZ,3,0,2,678,767,769,NA,NA,769,0,NA,NA,4303,0,602,4302,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,It's a bit to process but it gets easier as it becomes more familiar.,0,55,California,White,College graduate with Bachelor's Degree (4 year),1,0,0,5,"At first, I didn't realize I could leave a zero balance in Account 2, otherwise I would have zeroed it out ASAP to get the highest interest rate which was always 1. Since we were not allowed to allocate funds to the Debt accounts that were locked, I could not reduce the debt. So the only option was to place funds in the account that yielded the highest interest rate.",Not at all important,Slightly important,Extremely important,"I would have placed all the allocations in the highest interest account and left it there - unless I was permitted to reduce the debt in the debt accounts. At that point, I probably would have reduced the debt in account with the highest interest rate.",NA,0.7,0.99,1,1,0,NA,NA,NA,NA,NA,NA,4303,0,602,4302,900,1500,0,0,17,1,1
A1O57XVTTB1PNZ,4,0,2,910,921,921,NA,NA,921,0,NA,NA,5224,0,602,4302,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,It's a bit to process but it gets easier as it becomes more familiar.,0,55,California,White,College graduate with Bachelor's Degree (4 year),1,0,0,5,"At first, I didn't realize I could leave a zero balance in Account 2, otherwise I would have zeroed it out ASAP to get the highest interest rate which was always 1. Since we were not allowed to allocate funds to the Debt accounts that were locked, I could not reduce the debt. So the only option was to place funds in the account that yielded the highest interest rate.",Not at all important,Slightly important,Extremely important,"I would have placed all the allocations in the highest interest account and left it there - unless I was permitted to reduce the debt in the debt accounts. At that point, I probably would have reduced the debt in account with the highest interest rate.",NA,0.7,0.99,1,1,0,NA,NA,NA,NA,NA,NA,5224,0,602,4302,900,1500,0,0,17,1,1
